Date,2022-04-11__JSWSTEEL__TATASTEEL,2022-07-12__JSWSTEEL__TATASTEEL,2022-10-13__HCLTECH__WIPRO,2023-04-19__HINDALCO__TATASTEEL,portfolio_return,portfolio_equity
2023-08-23,0.0,0.0,0.0,-0.0,0.0,0.7029991420161259
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.7029991420161259
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.7029991420161259
2023-08-28,0.0,0.0,0.0,-0.0,0.0,0.7029991420161259
2023-08-29,0.0,0.0,0.0,-0.0,0.0,0.7029991420161259
2023-08-30,0.0,0.0,0.0,-0.0,0.0,0.7029991420161259
2023-08-31,0.0,0.0,0.0,-0.001,-0.00025,0.7028233922306218
2023-09-01,0.0,0.0,0.0,0.06535136053060066,0.016337840132650164,0.7143060084543726
2023-09-04,0.0,0.0,0.0,0.070367775957934,0.0175919439894835,0.7268720397464535
2023-09-05,0.0,0.0,0.0,0.0001656793901326335,4.141984753315838e-05,0.7269021466755159
2023-09-06,0.0,0.0,0.0,-0.023544990659862673,-0.005886247664965668,0.7226234206119886
2023-09-07,0.0,0.0,0.0,0.016582278279361595,0.004145569569840399,0.7256191062749316
2023-09-08,0.0,0.0,0.0,-0.01401154210968167,-0.0035028855274204175,0.7230773456091415
2023-09-11,0.0,0.0,0.0,0.01215466130990029,0.0030386653274750725,0.7252745356683267
2023-09-12,0.0,0.0,0.0,-0.024652644604849103,-0.006163161151212276,0.7208045518261321
2023-09-13,0.0,0.0,0.0,-0.0010154642017941792,-0.0002538660504485448,0.7206215640214148
2023-09-14,0.0,0.0,0.0,0.013042292530580805,0.0032605731326452014,0.7229712033318677
2023-09-15,0.0,0.0,0.0,0.0065935016825465825,0.0016483754206366456,0.724162931293268
2023-09-18,0.0,0.0,0.0,-0.005576799328744844,-0.001394199832186211,0.7231533034559835
2023-09-20,0.0,0.0,0.0,-0.03198195365928779,-0.007995488414821948,0.717371339596061
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.717371339596061
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.717371339596061
2023-09-25,0.0,0.0,0.0,-0.0,0.0,0.717371339596061
2023-09-26,0.0,0.0,0.0,-0.0,0.0,0.717371339596061
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.717371339596061
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.717371339596061
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.717371339596061
2023-10-03,0.0,0.0,0.0,-0.0,0.0,0.717371339596061
2023-10-04,0.0,0.0,0.0,0.0,0.0,0.717371339596061
2023-10-05,0.0,0.0,0.0,-0.0,0.0,0.717371339596061
2023-10-06,0.0,0.0,0.0,-0.0,0.0,0.717371339596061
2023-10-09,0.0,0.0,0.0,0.0,0.0,0.717371339596061
2023-10-10,0.0,0.0,0.0,-0.0,0.0,0.717371339596061
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.717371339596061
2023-10-12,0.0,0.0,0.0,-0.0,0.0,0.717371339596061
2023-10-13,0.0,0.0,0.0,-0.001,-0.00025,0.7171919967611621
2023-10-16,0.0,0.0,0.0,0.023931236773849514,0.0059828091934623785,0.7214828196328624
2023-10-17,0.0,0.0,0.0,0.0038597262878576058,0.0009649315719644014,0.7221790011841561
2023-10-18,0.0,0.0,0.0,-0.005698996284082736,-0.001424749071020684,0.7211500773231084
